"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260112","6호선","돌곶이","12434","12056","20260115",""
"20260112","6호선","석계","12719","13358","20260115",""
"20260112","6호선","태릉입구","5949","6284","20260115",""
"20260112","6호선","화랑대(서울여대입구)","11345","9536","20260115",""
"20260112","6호선","봉화산(서울의료원)","9270","8789","20260115",""
"20260112","6호선","신내","1","0","20260115",""
"20260112","7호선","장암","2723","852","20260115",""
"20260112","7호선","도봉산","8678","9760","20260115",""
"20260112","7호선","수락산","12663","12958","20260115",""
"20260112","7호선","마들","13918","13819","20260115",""
"20260112","7호선","노원","22588","23131","20260115",""
"20260112","7호선","중계","15043","14466","20260115",""
"20260112","7호선","하계","19191","18409","20260115",""
"20260112","7호선","공릉(서울과학기술대)","12625","12669","20260115",""
"20260112","7호선","태릉입구","8405","7974","20260115",""
"20260112","7호선","먹골","10546","10915","20260115",""
"20260112","7호선","중화","11638","11865","20260115",""
"20260112","7호선","상봉","19208","18492","20260115",""
"20260112","7호선","면목","15017","15106","20260115",""
"20260112","7호선","사가정","16493","17121","20260115",""
"20260112","7호선","용마산(용마폭포공원)","5940","5905","20260115",""
"20260112","7호선","중곡","11501","11194","20260115",""
"20260112","7호선","군자(능동)","16235","13196","20260115",""
"20260112","7호선","어린이대공원(세종대)","14322","14236","20260115",""
"20260112","7호선","건대입구","14523","15022","20260115",""
"20260112","7호선","청담","20982","22258","20260115",""
"20260112","7호선","강남구청","17921","19376","20260115",""
"20260112","7호선","학동","27076","27222","20260115",""
"20260112","7호선","논현","21629","22323","20260115",""
"20260112","7호선","반포","6878","6794","20260115",""
"20260112","7호선","고속터미널","18554","15678","20260115",""
"20260112","7호선","내방","16816","16791","20260115",""
"20260112","7호선","이수","18080","17668","20260115",""
"20260112","7호선","남성","11784","11757","20260115",""
"20260112","7호선","숭실대입구(살피재)","12868","13199","20260115",""
"20260112","7호선","상도","12238","12158","20260115",""
"20260112","7호선","장승배기","10450","10423","20260115",""
"20260112","7호선","신대방삼거리","15730","15661","20260115",""
"20260112","7호선","보라매","6921","7290","20260115",""
"20260112","7호선","신풍","12451","12125","20260115",""
"20260112","7호선","대림(구로구청)","9313","9338","20260115",""
"20260112","7호선","남구로","17119","17994","20260115",""
"20260112","7호선","가산디지털단지","52451","52105","20260115",""
"20260112","7호선","철산","23607","24449","20260115",""
"20260112","7호선","광명사거리","22785","22749","20260115",""
"20260112","7호선","천왕","12218","12080","20260115",""
"20260112","7호선","온수(성공회대입구)","10177","9132","20260115",""
"20260112","8호선","암사역사공원","7424","6533","20260115",""
"20260112","8호선","암사","17263","16353","20260115",""
"20260112","8호선","천호(풍납토성)","18736","21168","20260115",""
"20260112","8호선","강동구청","11820","12421","20260115",""
"20260112","8호선","몽촌토성(평화의문)","8210","8349","20260115",""
"20260112","8호선","잠실(송파구청)","20701","22628","20260115",""
"20260112","8호선","석촌","9780","10708","20260115",""
"20260112","8호선","송파","10605","10874","20260115",""
"20260112","8호선","가락시장","9418","10340","20260115",""
"20260112","8호선","문정","27879","28327","20260115",""
"20260112","8호선","장지","18120","17115","20260115",""
"20260112","8호선","복정","9712","8472","20260115",""
"20260112","8호선","산성","6493","6672","20260115",""
"20260112","8호선","남한산성입구(성남법원.검찰청)","12986","12012","20260115",""
"20260112","8호선","단대오거리","12413","12498","20260115",""
"20260112","8호선","신흥","5717","5907","20260115",""
"20260112","8호선","수진","5691","5204","20260115",""
"20260112","8호선","모란","4721","3637","20260115",""
"20260112","8호선","남위례","8037","7905","20260115",""
"20260112","9호선","개화","2706","1812","20260115",""
"20260112","9호선","김포공항","5897","11189","20260115",""
"20260112","9호선","공항시장","2882","3208","20260115",""
"20260112","9호선","신방화","7287","7190","20260115",""
"20260112","9호선","마곡나루(서울식물원)","16406","15668","20260115",""
"20260112","9호선","양천향교","12341","12833","20260115",""
"20260112","9호선","가양","23580","23562","20260115",""
"20260112","9호선","증미","9327","9152","20260115",""
"20260112","9호선","등촌","13906","14034","20260115",""
"20260112","9호선","염창","19441","19131","20260115",""
"20260112","9호선","신목동","5039","4619","20260115",""
"20260112","9호선","선유도","10767","9925","20260115",""
"20260112","9호선","당산","20573","20250","20260115",""
"20260112","9호선","국회의사당","20735","20479","20260115",""
"20260112","9호선","여의도","35904","34074","20260115",""
"20260112","9호선","샛강","7739","7656","20260115",""
"20260112","9호선","노량진","28579","28448","20260115",""
"20260112","9호선","노들","5082","4329","20260115",""
"20260112","9호선","흑석(중앙대입구)","9401","9870","20260115",""
"20260112","9호선","동작(현충원)","1672","1375","20260115",""
"20260112","9호선","구반포","2304","2077","20260115",""
"20260112","9호선","신반포","4914","4763","20260115",""
"20260112","9호선","고속터미널","14191","19171","20260115",""
"20260112","9호선","신논현","33188","33379","20260115",""
"20260112","9호선2~3단계","언주","13784","13601","20260115",""
"20260112","9호선2~3단계","선정릉","11495","12132","20260115",""
"20260112","9호선2~3단계","삼성중앙","9599","9783","20260115",""
"20260112","9호선2~3단계","봉은사","22784","23255","20260115",""
"20260112","9호선2~3단계","종합운동장","5530","5627","20260115",""
"20260112","9호선2~3단계","삼전","9334","9239","20260115",""
"20260112","9호선2~3단계","석촌고분","8236","8141","20260115",""
"20260112","9호선2~3단계","석촌","9928","9187","20260115",""
"20260112","9호선2~3단계","송파나루","6574","6953","20260115",""
"20260112","9호선2~3단계","한성백제","3535","3234","20260115",""
"20260112","9호선2~3단계","올림픽공원(한국체대)","6281","6403","20260115",""
"20260112","9호선2~3단계","둔촌오륜","5011","5190","20260115",""
"20260112","9호선2~3단계","중앙보훈병원","14719","12767","20260115",""
"20260112","경강선","판교","6739","6350","20260115",""
"20260112","경강선","이매","1032","910","20260115",""
"20260112","경강선","삼동","2477","2518","20260115",""
"20260112","경강선","경기광주","8425","8560","20260115",""
"20260112","경강선","초월","3913","3785","20260115",""
"20260112","경강선","곤지암","2211","2234","20260115",""
"20260112","경강선","신둔도예촌","1448","1380","20260115",""
"20260112","경강선","이천","2822","3029","20260115",""
"20260112","경강선","부발","2333","2238","20260115",""
"20260112","경강선","세종대왕릉","307","272","20260115",""
"20260112","경강선","여주","2739","2577","20260115",""
"20260112","경강선","성남","1486","1385","20260115",""
"20260112","경부선","서울역","10227","3786","20260115",""
"20260112","경부선","남영","9330","9620","20260115",""
"20260112","경부선","용산","42639","43094","20260115",""
"20260112","경부선","노량진","8401","8490","20260115",""
"20260112","경부선","대방","10616","12097","20260115",""
"20260112","경부선","영등포","39521","39545","20260115",""
"20260112","경부선","신도림","3756","3873","20260115",""
"20260112","경부선","신길","8559","7852","20260115",""
"20260112","경부선","구로","17477","17036","20260115",""
"20260112","경부선","가산디지털단지","19431","22505","20260115",""
"20260112","경부선","금천구청","10770","11168","20260115",""
"20260112","경부선","석수","8106","7640","20260115",""
"20260112","경부선","관악","6848","6891","20260115",""
"20260112","경부선","안양","21751","21370","20260115",""
"20260112","경부선","명학","8711","8695","20260115",""
"20260112","경부선","금정","29159","29988","20260115",""
"20260112","경부선","군포","7206","7221","20260115",""
"20260112","경부선","의왕","9585","9555","20260115",""
"20260112","경부선","성균관대","15343","15345","20260115",""
"20260112","경부선","화서","10623","10590","20260115",""
"20260112","경부선","수원","34845","36529","20260115",""
"20260112","경부선","독산","17795","18414","20260115",""
"20260112","경부선","세류","3418","3101","20260115",""
"20260112","경부선","병점","14265","14277","20260115",""
"20260112","경부선","세마","3276","3168","20260115",""
"20260112","경부선","오산대","3505","3264","20260115",""
"20260112","경부선","오산","9733","9902","20260115",""
"20260112","경부선","진위","1634","1505","20260115",""
"20260112","경부선","송탄","3992","3760","20260115",""
"20260112","경부선","서정리","7761","7541","20260115",""
"20260112","경부선","평택지제","4312","3944","20260115",""
"20260112","경부선","평택","11328","11075","20260115",""
"20260112","경부선","성환","3643","3688","20260115",""
"20260112","경부선","직산","948","931","20260115",""
"20260112","경부선","두정","6145","6377","20260115",""
"20260112","경부선","천안","5316","5597","20260115",""
"20260112","경부선","당정","6093","5772","20260115",""
"20260112","경부선","서동탄","1510","1148","20260115",""
"20260112","경부선","광명","3870","3350","20260115",""
"20260112","경원선","이촌(국립중앙박물관)","3987","3344","20260115",""
"20260112","경원선","서빙고","2110","1990","20260115",""
"20260112","경원선","한남","3758","3729","20260115",""
"20260112","경원선","옥수","39","26","20260115",""
"20260112","경원선","응봉","1785","1601","20260115",""
"20260112","경원선","왕십리(성동구청)","16256","16897","20260115",""
"20260112","경원선","청량리(서울시립대입구)","16321","16498","20260115",""
"20260112","경원선","외대앞","11288","11451","20260115",""
"20260112","경원선","신이문","8677","8263","20260115",""
"20260112","경원선","석계","6863","7858","20260115",""
"20260112","경원선","광운대","8029","7727","20260115",""
"20260112","경원선","월계","6077","5818","20260115",""
"20260112","경원선","녹천","4601","3919","20260115",""
"20260112","경원선","창동","2","0","20260115",""
"20260112","경원선","방학","10048","9908","20260115",""
"20260112","경원선","도봉","5976","5778","20260115",""
"20260112","경원선","도봉산","6510","4044","20260115",""
"20260112","경원선","망월사","7422","7697","20260115",""
"20260112","경원선","회룡","13192","12824","20260115",""
"20260112","경원선","의정부","18489","18643","20260115",""
"20260112","경원선","가능","6316","6144","20260115",""
"20260112","경원선","녹양","4116","3995","20260115",""
"20260112","경원선","양주","6692","6586","20260115",""
"20260112","경원선","덕계","6271","5940","20260115",""
"20260112","경원선","덕정","5872","5558","20260115",""
"20260112","경원선","지행","6034","5956","20260115",""
"20260112","경원선","동두천중앙","2774","2561","20260115",""
"20260112","경원선","보산","1353","1245","20260115",""
"20260112","경원선","동두천","1565","1513","20260115",""
"20260112","경원선","소요산","1211","1142","20260115",""
"20260112","경원선","청산","125","106","20260115",""
"20260112","경원선","전곡","1134","903","20260115",""
"20260112","경원선","연천","908","759","20260115",""
"20260112","경의선","서울역","3755","4959","20260115",""
"20260112","경의선","신촌","1132","1406","20260115",""
"20260112","경의선","효창공원앞","3427","3798","20260115",""
"20260112","경의선","공덕","4340","3562","20260115",""
"20260112","경의선","서강대","2206","2205","20260115",""
"20260112","경의선","홍대입구","1941","2396","20260115",""
"20260112","경의선","가좌","6202","6172","20260115",""
"20260112","경의선","디지털미디어시티","2672","2553","20260115",""
"20260112","경의선","수색","3487","3555","20260115",""
"20260112","경의선","한국항공대","2422","2167","20260115",""
"20260112","경의선","강매","3370","2842","20260115",""
"20260112","경의선","행신","7636","7890","20260115",""
"20260112","경의선","능곡","4327","4165","20260115",""
"20260112","경의선","곡산","493","562","20260115",""
"20260112","경의선","백마","7654","7543","20260115",""
"20260112","경의선","풍산","6226","5943","20260115",""
"20260112","경의선","일산","9899","9899","20260115",""
"20260112","경의선","탄현","7745","7527","20260115",""
"20260112","경의선","야당","7388","7598","20260115",""
"20260112","경의선","운정","7428","6991","20260115",""
"20260112","경의선","금릉","4927","4803","20260115",""
"20260112","경의선","금촌","6003","5753","20260115",""
"20260112","경의선","월롱","2155","1674","20260115",""
"20260112","경의선","파주","1057","843","20260115",""
"20260112","경의선","문산","5527","5072","20260115",""
"20260112","경의선","임진강","0","3","20260115",""
"20260112","경의선","운천","6","4","20260115",""
"20260112","경의선","검암","1","0","20260115",""
"20260112","경인선","개봉","22771","23086","20260115",""
"20260112","경인선","오류동","11541","11102","20260115",""
"20260112","경인선","역곡","25471","25696","20260115",""
"20260112","경인선","부천","30529","30624","20260115",""
"20260112","경인선","송내","26209","25770","20260115",""
"20260112","경인선","부평","28782","29559","20260115",""
"20260112","경인선","백운","6812","6656","20260115",""
"20260112","경인선","동암","15002","15150","20260115",""
"20260112","경인선","주안","17192","15519","20260115",""
"20260112","경인선","제물포","10187","9833","20260115",""
"20260112","경인선","동인천","12672","11697","20260115",""
"20260112","경인선","인천","2946","2343","20260115",""
"20260112","경인선","구일","6261","6341","20260115",""
"20260112","경인선","소사","7838","7444","20260115",""
"20260112","경인선","부개","8338","7884","20260115",""
"20260112","경인선","간석","5875","5568","20260115",""
"20260112","경인선","도원","3130","3171","20260115",""
"20260112","경인선","온수(성공회대입구)","5729","5548","20260115",""
"20260112","경인선","중동","9150","8561","20260115",""
"20260112","경인선","도화","3741","3494","20260115",""
"20260112","경춘선","신내","3035","2907","20260115",""
"20260112","경춘선","갈매","2902","2678","20260115",""
"20260112","경춘선","별내","2471","2220","20260115",""
"20260112","경춘선","퇴계원","3358","3266","20260115",""
"20260112","경춘선","사릉","2080","2071","20260115",""
"20260112","경춘선","금곡","1601","1528","20260115",""
"20260112","경춘선","평내호평","6591","6520","20260115",""
"20260112","경춘선","천마산","1532","1469","20260115",""
"20260112","경춘선","마석","3819","3765","20260115",""
"20260112","경춘선","대성리","525","493","20260115",""
"20260112","경춘선","청평","1611","1543","20260115",""
"20260112","경춘선","상천","193","170","20260115",""
"20260112","경춘선","가평","1637","1768","20260115",""
"20260112","경춘선","굴봉산","58","118","20260115",""
"20260112","경춘선","백양리","332","282","20260115",""
"20260112","경춘선","강촌","318","304","20260115",""
"20260112","경춘선","김유정","313","289","20260115",""
"20260112","경춘선","남춘천","2540","2588","20260115",""
"20260112","경춘선","춘천","1150","1036","20260115",""
"20260112","공항철도 1호선","서울역","13253","11535","20260115",""
"20260112","공항철도 1호선","공덕","3241","4247","20260115",""
"20260112","공항철도 1호선","홍대입구","14128","13594","20260115",""
"20260112","공항철도 1호선","디지털미디어시티","16246","15041","20260115",""
"20260112","공항철도 1호선","마곡나루(서울식물원)","16372","15460","20260115",""
"20260112","공항철도 1호선","김포공항","10234","5840","20260115",""
"20260112","공항철도 1호선","계양","9258","9450","20260115",""
"20260112","공항철도 1호선","검암","6508","6142","20260115",""
"20260112","공항철도 1호선","청라국제도시","8110","7828","20260115",""
"20260112","공항철도 1호선","운서","9701","10406","20260115",""
"20260112","공항철도 1호선","공항화물청사","2132","2250","20260115",""
"20260112","공항철도 1호선","인천공항1터미널","14045","15460","20260115",""
"20260112","공항철도 1호선","인천공항2터미널","8939","7992","20260115",""
"20260112","공항철도 1호선","영종","4485","4550","20260115",""
"20260112","과천선","선바위","7850","6743","20260115",""
"20260112","과천선","경마공원","813","761","20260115",""
"20260112","과천선","대공원","1413","1420","20260115",""
"20260112","과천선","과천","5217","5080","20260115",""
"20260112","과천선","정부과천청사","15592","16538","20260115",""
"20260112","과천선","인덕원","27790","28456","20260115",""
"20260112","과천선","평촌","19694","19481","20260115",""
"20260112","과천선","범계","29447","30021","20260115",""
"20260112","분당선","선릉","15411","22375","20260115",""
"20260112","분당선","한티","17733","18530","20260115",""
"20260112","분당선","도곡","8069","8416","20260115",""
"20260112","분당선","구룡","3624","3716","20260115",""
"20260112","분당선","개포동","4427","4715","20260115",""
"20260112","분당선","대모산입구","6024","6064","20260115",""
"20260112","분당선","수서","18573","19958","20260115",""
"20260112","분당선","복정","1","0","20260115",""
"20260112","분당선","수원","7816","7553","20260115",""
"20260112","분당선","서울숲","11895","12068","20260115",""
"20260112","분당선","압구정로데오","18311","19077","20260115",""
"20260112","분당선","강남구청","10425","11851","20260115",""
"20260112","분당선","선정릉","8892","8886","20260115",""
"20260112","분당선","가천대","8368","8506","20260115",""
"20260112","분당선","태평","13819","13586","20260115",""
"20260112","분당선","모란","19466","19824","20260115",""
"20260112","분당선","야탑","26699","28092","20260115",""
"20260112","분당선","서현","25319","25738","20260115",""
"20260112","분당선","수내","14801","14849","20260115",""
"20260112","분당선","정자","20687","21770","20260115",""
"20260112","분당선","미금","16727","16962","20260115",""
"20260112","분당선","오리","11516","10188","20260115",""
"20260112","분당선","이매","5300","5249","20260115",""
"20260112","분당선","보정","2628","2343","20260115",""
"20260112","분당선","죽전","12526","14268","20260115",""
"20260112","분당선","구성","7585","7830","20260115",""
"20260112","분당선","신갈","5267","5251","20260115",""
"20260112","분당선","기흥","10578","10105","20260115",""
"20260112","분당선","상갈","5211","5034","20260115",""
"20260112","분당선","청명","4864","4815","20260115",""
"20260112","분당선","영통","8986","9057","20260115",""
"20260112","분당선","망포","15951","15727","20260115",""
"20260112","분당선","매탄권선","5370","5405","20260115",""
"20260112","분당선","수원시청","14394","15372","20260115",""
"20260112","분당선","매교","5300","5340","20260115",""
"20260112","서해선","김포공항","3210","4895","20260115",""
"20260112","서해선","원종","4922","4964","20260115",""
"20260112","서해선","부천종합운동장","3088","2662","20260115",""
"20260112","수인선","고색","6008","5697","20260115",""
"20260112","수인선","오목천","3853","3503","20260115",""
"20260112","수인선","어천","1357","1330","20260115",""
"20260112","수인선","야목","714","582","20260115",""
"20260112","수인선","사리","4980","4251","20260115",""
"20260112","수인선","달월","111","64","20260115",""
"20260112","수인선","월곶","2558","2345","20260115",""
"20260112","수인선","소래포구","4517","4142","20260115",""
"20260112","수인선","인천논현","5327","5610","20260115",""
"20260112","수인선","호구포","3976","4201","20260115",""
"20260112","수인선","남동인더스파크","2550","2842","20260115",""
"20260112","수인선","원인재","4114","4394","20260115",""
"20260112","수인선","연수","4383","4331","20260115",""
"20260112","수인선","송도","2465","2198","20260115",""
"20260112","수인선","인하대","6523","6121","20260115",""
"20260112","수인선","숭의","4525","4172","20260115",""
"20260112","수인선","신포","1481","1485","20260115",""
"20260112","수인선","인천","906","1376","20260115",""
"20260112","신림선","샛강","3474","3981","20260115",""
"20260112","신림선","대방","3329","2762","20260115",""
"20260112","신림선","서울지방병무청","3411","3822","20260115",""
"20260112","신림선","보라매","4935","4369","20260115",""
"20260112","신림선","보라매공원","2460","2748","20260115",""
"20260112","신림선","보라매병원","9855","10199","20260115",""
"20260112","신림선","당곡","5351","5310","20260115",""
"20260112","신림선","신림","2530","3004","20260115",""
"20260112","신림선","서원","3795","3517","20260115",""
"20260112","신림선","서울대벤처타운","10233","9774","20260115",""
"20260112","신림선","관악산(서울대)","2475","2331","20260115",""
"20260112","안산선","산본","16579","17709","20260115",""
"20260112","안산선","대야미","4896","4425","20260115",""
"20260112","안산선","반월","4365","4239","20260115",""
"20260112","안산선","상록수","14290","14595","20260115",""
"20260112","안산선","한대앞","8966","9028","20260115",""
"20260112","안산선","중앙","17915","18675","20260115",""
"20260112","안산선","고잔","9167","8642","20260115",""
"20260112","안산선","초지","4830","4851","20260115",""
"20260112","안산선","안산","11695","10374","20260115",""
"20260112","안산선","신길온천","2013","1713","20260115",""
"20260112","안산선","정왕","8707","8730","20260115",""
"20260112","안산선","오이도","7064","7026","20260115",""
"20260112","안산선","수리산","4010","3341","20260115",""
"20260112","우이신설선","북한산우이","2517","2183","20260115",""
"20260112","우이신설선","솔밭공원","2743","2631","20260115",""
"20260112","우이신설선","4.19민주묘지","2903","2878","20260115",""
"20260112","우이신설선","가오리","4406","4570","20260115",""
"20260112","우이신설선","화계","3783","3630","20260115",""
"20260112","우이신설선","삼양","2556","2696","20260115",""
"20260112","우이신설선","삼양사거리","2736","2785","20260115",""
"20260112","우이신설선","솔샘","6083","6149","20260115",""
"20260112","우이신설선","북한산보국문","6083","6097","20260115",""
"20260112","우이신설선","정릉","4664","4519","20260115",""
"20260112","우이신설선","성신여대입구(돈암)","3895","4171","20260115",""
"20260112","우이신설선","보문","1739","1694","20260115",""
"20260112","우이신설선","신설동","2644","2385","20260115",""
"20260112","일산선","원흥","11574","11158","20260115",""
"20260112","일산선","삼송","19729","19177","20260115",""
"20260112","일산선","원당","11554","11329","20260115",""
"20260112","일산선","화정","17146","17933","20260115",""
"20260112","일산선","대곡","11095","9647","20260115",""
"20260112","일산선","백석","10519","10615","20260115",""
"20260112","일산선","마두","8171","8453","20260115",""
"20260112","일산선","정발산","6905","6849","20260115",""
"20260112","일산선","주엽","9094","8975","20260115",""
"20260112","일산선","대화","10793","8634","20260115",""
"20260112","장항선","봉명","1404","1457","20260115",""
"20260112","장항선","쌍용(나사렛대)","2303","2200","20260115",""
"20260112","장항선","아산","3587","3191","20260115",""
"20260112","장항선","탕정","1935","1785","20260115",""
"20260112","장항선","배방","1357","1302","20260115",""
"20260112","장항선","온양온천","4398","4423","20260115",""
"20260112","장항선","신창(순천향대)","1090","1129","20260115",""
"20260112","중앙선","회기","25373","24408","20260115",""
"20260112","중앙선","중랑","5619","5458","20260115",""
"20260112","중앙선","상봉","5671","5798","20260115",""
"20260112","중앙선","망우","7617","7498","20260115",""
"20260112","중앙선","양원","3028","3040","20260115",""
"20260112","중앙선","구리","7530","7936","20260115",""
"20260112","중앙선","도농","9630","9038","20260115",""
"20260112","중앙선","양정","432","378","20260115",""
"20260112","중앙선","덕소","5498","5644","20260115",""
"20260112","중앙선","도심","2955","2419","20260115",""
"20260112","중앙선","팔당","614","650","20260115",""
"20260112","중앙선","운길산","429","404","20260115",""
"20260112","중앙선","양수","1392","1443","20260115",""
"20260112","중앙선","신원","159","145","20260115",""
"20260112","중앙선","국수","601","613","20260115",""
"20260112","중앙선","아신","471","442","20260115",""
"20260112","중앙선","오빈","272","273","20260115",""
"20260112","중앙선","양평","2956","2984","20260115",""
"20260112","중앙선","원덕","289","278","20260115",""
"20260112","중앙선","용문","1586","1589","20260115",""
"20260112","중앙선","지평","43","41","20260115",""
"20260113","중앙선","팔당","661","655","20260116",""
"20260113","중앙선","운길산","494","437","20260116",""
"20260113","중앙선","양수","1543","1553","20260116",""
"20260113","중앙선","신원","156","121","20260116",""
"20260113","중앙선","국수","588","609","20260116",""
"20260113","중앙선","아신","484","487","20260116",""
"20260113","중앙선","오빈","269","263","20260116",""
"20260113","중앙선","양평","3511","3486","20260116",""
"20260113","중앙선","원덕","269","272","20260116",""
"20260113","중앙선","용문","1578","1619","20260116",""
"20260113","중앙선","지평","33","39","20260116",""
"20260113","3호선","지축","8192","8387","20260116",""
"20260113","분당선","복정","4","0","20260116",""
"20260113","1호선","서울역","85420","78853","20260116",""
"20260113","1호선","시청","34650","35240","20260116",""
"20260113","1호선","종각","57457","55164","20260116",""
"20260113","1호선","종로3가","31069","27909","20260116",""
"20260113","1호선","종로5가","31190","30491","20260116",""
"20260113","1호선","동대문","13670","13293","20260116",""
"20260113","1호선","신설동","18969","18701","20260116",""
"20260113","1호선","제기동","20274","20385","20260116",""
"20260113","1호선","청량리(서울시립대입구)","30118","28229","20260116",""
"20260113","1호선","동묘앞","9915","9863","20260116",""
"20260113","2호선","시청","36714","34704","20260116",""
"20260113","2호선","을지로입구","64267","65814","20260116",""
"20260113","2호선","을지로3가","31910","31433","20260116",""
"20260113","2호선","을지로4가","17721","17985","20260116",""
"20260113","2호선","동대문역사문화공원(DDP)","16551","18868","20260116",""
"20260113","2호선","신당","19391","19882","20260116",""
"20260113","2호선","상왕십리","17597","17935","20260116",""
"20260113","2호선","왕십리(성동구청)","19132","17305","20260116",""
"20260113","2호선","한양대","10655","11861","20260116",""
"20260113","2호선","뚝섬","29673","31176","20260116",""
"20260113","2호선","성수","61324","64484","20260116",""
"20260113","2호선","건대입구","43357","44773","20260116",""
"20260113","2호선","구의(광진구청)","35249","34903","20260116",""
"20260113","2호선","강변(동서울터미널)","28695","25631","20260116",""
"20260113","2호선","잠실나루","17696","17366","20260116",""
"20260113","2호선","잠실(송파구청)","84249","82730","20260116",""
"20260113","2호선","잠실새내","29015","28901","20260116",""
"20260113","2호선","종합운동장","9418","10459","20260116",""
"20260113","2호선","삼성(무역센터)","67344","67249","20260116",""
"20260113","2호선","선릉","74075","64807","20260116",""
"20260113","2호선","역삼","69497","77521","20260116",""
"20260113","2호선","강남","106680","97025","20260116",""
"20260113","2호선","교대(법원.검찰청)","38293","45792","20260116",""
"20260113","2호선","서초","26060","25552","20260116",""
"20260113","2호선","방배","19171","19988","20260116",""
"20260113","2호선","사당","49151","52014","20260116",""
"20260113","2호선","낙성대(강감찬)","34514","33724","20260116",""
"20260113","2호선","서울대입구(관악구청)","54420","52589","20260116",""
"20260113","2호선","봉천","31170","30063","20260116",""
"20260113","2호선","신림","61939","61589","20260116",""
"20260113","2호선","신대방","31796","30719","20260116",""
"20260113","2호선","구로디지털단지","71463","71055","20260116",""
"20260113","2호선","대림(구로구청)","28052","28672","20260116",""
"20260113","2호선","신도림","50714","48990","20260116",""
"20260113","2호선","문래","28630","29580","20260116",""
"20260113","2호선","영등포구청","28640","29442","20260116",""
"20260113","2호선","당산","22680","25360","20260116",""
"20260113","2호선","합정","36247","38419","20260116",""
"20260113","2호선","홍대입구","78284","82598","20260116",""
"20260113","2호선","신촌","54485","51552","20260116",""
"20260113","2호선","이대","21626","22844","20260116",""
"20260113","2호선","아현","14718","14345","20260116",""
"20260113","2호선","충정로(경기대입구)","13608","14771","20260116",""
"20260113","2호선","용답","3703","3753","20260116",""
"20260113","2호선","신답","2678","2643","20260116",""
"20260113","2호선","신설동","5474","5375","20260116",""
"20260113","2호선","도림천","1634","1735","20260116",""
"20260113","2호선","양천구청","10238","10285","20260116",""
"20260113","2호선","신정네거리","14545","15141","20260116",""
"20260113","2호선","용두(동대문구청)","4020","3787","20260116",""
"20260113","3호선","구파발","27370","27054","20260116",""
"20260113","3호선","연신내","45918","43856","20260116",""
"20260113","3호선","불광","20564","22286","20260116",""
"20260113","3호선","녹번","19542","18818","20260116",""
"20260113","3호선","홍제","27954","27285","20260116",""
"20260113","3호선","무악재","6216","6435","20260116",""
"20260113","3호선","독립문","11721","11720","20260116",""
"20260113","3호선","경복궁(정부서울청사)","29121","28904","20260116",""
"20260113","3호선","안국","29955","31017","20260116",""
"20260113","3호선","종로3가","13162","14705","20260116",""
"20260113","3호선","을지로3가","16435","15681","20260116",""
"20260113","3호선","충무로","4","0","20260116",""
"20260113","3호선","동대입구","11554","12548","20260116",""
"20260113","3호선","약수","15159","14919","20260116",""
"20260113","3호선","금호","10381","9769","20260116",""
"20260113","3호선","옥수","11402","11539","20260116",""
"20260113","3호선","압구정","39881","41984","20260116",""
"20260113","3호선","신사","35544","36900","20260116",""
"20260113","3호선","잠원","9459","9122","20260116",""
"20260113","3호선","고속터미널","52778","49653","20260116",""
"20260113","3호선","교대(법원.검찰청)","21337","12186","20260116",""
"20260113","3호선","남부터미널(예술의전당)","38568","38389","20260116",""
"20260113","3호선","양재(서초구청)","50235","52578","20260116",""
"20260113","3호선","매봉","17076","16222","20260116",""
"20260113","3호선","도곡","7495","7291","20260116",""
"20260113","3호선","대치","18952","18140","20260116",""
"20260113","3호선","학여울","2658","2665","20260116",""
"20260113","3호선","대청","12879","12399","20260116",""
"20260113","3호선","일원","15640","15760","20260116",""
"20260113","3호선","수서","23212","22457","20260116",""
"20260113","3호선","가락시장","11885","11480","20260116",""
"20260113","3호선","경찰병원","10276","10563","20260116",""
"20260113","3호선","오금","7750","7134","20260116",""
"20260113","4호선","불암산","10611","9260","20260116",""
"20260113","4호선","상계","22351","21636","20260116",""
"20260113","4호선","노원","22238","24532","20260116",""
"20260113","4호선","창동","31927","33751","20260116",""
"20260113","4호선","쌍문","37021","34019","20260116",""
"20260113","4호선","수유(강북구청)","45478","45638","20260116",""
"20260113","4호선","미아(서울사이버대학)","22903","22641","20260116",""
"20260113","4호선","미아사거리","39136","39169","20260116",""
"20260113","4호선","길음","32734","31627","20260116",""
"20260113","4호선","성신여대입구(돈암)","30678","29307","20260116",""
"20260113","4호선","한성대입구(삼선교)","19130","18681","20260116",""
"20260113","4호선","혜화","50183","50251","20260116",""
"20260113","4호선","동대문","22816","23752","20260116",""
"20260113","4호선","동대문역사문화공원(DDP)","22542","19974","20260116",""
"20260113","4호선","충무로","36221","36843","20260116",""
"20260113","4호선","명동","38032","40009","20260116",""
"20260113","4호선","회현(남대문시장)","34248","36064","20260116",""
"20260113","4호선","서울역","15498","27161","20260116",""
"20260113","4호선","숙대입구(갈월)","19128","18850","20260116",""
"20260113","4호선","삼각지(전쟁기념관)","8504","9601","20260116",""
"20260113","4호선","신용산","28844","30362","20260116",""
"20260113","4호선","이촌(국립중앙박물관)","12800","13791","20260116",""
"20260113","4호선","동작(현충원)","2227","2183","20260116",""
